account_id,year_month_str,spending_debit,income_credit,interest_credit,debit_count,credit_count,total_trans_count,ending_balance,spending_hh,spending_st,spending_in,spending_lo,spending_io,spending_other,last_trans_id,last_trans_date
1741,2016-09,238.06,486.86,0.0,2,2,4,2081.98,236.6,1.46,0.0,0.0,0.0,0.0,3587649,2016-09-30
1741,2016-10,238.06,487.91,0.0,2,2,4,2331.82,236.6,1.46,0.0,0.0,0.0,0.0,3587650,2016-10-31
1741,2016-11,390.06,488.56,0.0,3,2,5,2430.32,236.6,1.46,0.0,0.0,0.0,152.0,3587651,2016-11-30
1741,2016-12,273.06,489.27,0.0,3,2,5,2646.54,236.6,1.46,0.0,0.0,0.0,35.0,3587652,2016-12-31
1741,2017-01,1128.06,488.61,0.0,9,2,11,2007.09,236.6,1.46,0.0,0.0,0.0,890.0,3587653,2017-01-31
1741,2017-02,238.06,487.56,0.0,2,2,4,2256.59,236.6,1.46,0.0,0.0,0.0,0.0,3587654,2017-02-28
1741,2017-03,302.06,488.54,0.0,3,2,5,2443.07,236.6,1.46,0.0,0.0,0.0,64.0,3587655,2017-03-31
1741,2017-04,238.06,489.39,0.0,2,2,4,2694.4,236.6,1.46,0.0,0.0,0.0,0.0,3587656,2017-04-30
1741,2017-05,238.06,490.45,0.0,2,2,4,2946.79,236.6,1.46,0.0,0.0,0.0,0.0,3587657,2017-05-31
1741,2017-06,1478.06,489.42,0.0,3,2,5,1958.15,236.6,1.46,0.0,0.0,0.0,1240.0,3587658,2017-06-30
1741,2017-07,478.06,486.69,0.0,3,2,5,1966.78,236.6,1.46,0.0,0.0,0.0,240.0,3587659,2017-07-31
1741,2017-08,238.06,487.41,0.0,2,2,4,2216.13,236.6,1.46,0.0,0.0,0.0,0.0,3587660,2017-08-31
1741,2017-09,238.06,488.43,0.0,2,2,4,2466.5,236.6,1.46,0.0,0.0,0.0,0.0,3587661,2017-09-30
1741,2017-10,574.06,488.48,0.0,3,2,5,2380.92,236.6,1.46,0.0,0.0,0.0,336.0,3587662,2017-10-31
1741,2017-11,238.06,489.11,0.0,2,2,4,2631.97,236.6,1.46,0.0,0.0,0.0,0.0,3587663,2017-11-30
1741,2017-12,353.06,489.89,0.0,3,2,5,2768.79,236.6,1.46,0.0,0.0,0.0,115.0,3587664,2017-12-31
1741,2018-01,1448.06,487.56,0.0,9,2,11,1808.3,236.6,1.46,0.0,0.0,0.0,1210.0,3587665,2018-01-31
1741,2018-02,238.06,486.69,0.0,2,2,4,2056.93,236.6,1.46,0.0,0.0,0.0,0.0,3587666,2018-02-28
1741,2018-03,606.06,486.65,0.0,3,2,5,1937.52,236.6,1.46,0.0,0.0,0.0,368.0,3587667,2018-03-31
1741,2018-04,542.06,486.36,0.0,3,2,5,1881.82,236.6,1.46,0.0,0.0,0.0,304.0,3587668,2018-04-30
1741,2018-05,238.06,487.02,0.0,2,2,4,2130.77,236.6,1.46,0.0,0.0,0.0,0.0,3587669,2018-05-31
1741,2018-06,374.06,488.02,0.0,3,2,5,2380.73,236.6,1.46,0.0,0.0,0.0,136.0,3587670,2018-06-30
1741,2018-07,238.06,488.52,0.0,2,2,4,2495.19,236.6,1.46,0.0,0.0,0.0,0.0,3587671,2018-07-31
1741,2018-08,238.06,489.56,0.0,2,2,4,2746.69,236.6,1.46,0.0,0.0,0.0,0.0,3587672,2018-08-31
1741,2018-09,238.06,490.59,0.0,2,2,4,2999.22,236.6,1.46,0.0,0.0,0.0,0.0,3587673,2018-09-30
1741,2018-10,238.06,491.65,0.0,2,2,4,3252.81,236.6,1.46,0.0,0.0,0.0,0.0,3587674,2018-10-31
1741,2018-11,238.06,492.69,0.0,2,2,4,3507.44,236.6,1.46,0.0,0.0,0.0,0.0,3587675,2018-11-30
1741,2018-12,638.6,493.0,0.0,4,2,6,3360.38,236.6,0.0,0.0,0.0,0.0,402.0,3587676,2018-12-31
1742,2015-10,0.0,80.0,0.0,0,1,1,80.0,0.0,0.0,0.0,0.0,0.0,0.0,509010,2015-10-08
1742,2015-11,0.0,2379.9700000000003,0.0,0,3,3,2459.97,0.0,0.0,0.0,0.0,0.0,0.0,3587677,2015-11-30
1742,2015-12,1810.0,3528.66,0.0,1,2,3,4178.64,0.0,0.0,0.0,0.0,0.0,1810.0,3587678,2015-12-31
1742,2016-01,2200.0,2359.7000000000003,0.0,1,2,3,4338.33,0.0,0.0,0.0,0.0,0.0,2200.0,3587679,2016-01-31
1742,2016-02,1200.0,2363.8300000000004,0.0,1,2,3,5502.16,0.0,0.0,0.0,0.0,0.0,1200.0,3587680,2016-02-29
1742,2016-03,4576.16,2358.71,0.0,6,2,8,3286.17,382.7,1.46,0.0,0.0,0.0,4192.0,3587681,2016-03-31
1742,2016-04,1432.16,2358.98,0.0,5,2,7,4212.99,382.7,1.46,0.0,0.0,0.0,1048.0,3587682,2016-04-30
1742,2016-05,1074.16,2365.11,0.0,3,2,5,5503.94,382.7,1.46,0.0,0.0,0.0,690.0,3587683,2016-05-31
1742,2016-06,6502.16,3530.21,0.0,4,2,6,2531.99,382.7,1.46,0.0,0.0,0.0,6118.0,3587684,2016-06-30
1742,2016-07,948.16,2728.4900000000002,0.0,3,3,6,4312.32,382.7,1.46,0.0,0.0,0.0,564.0,3587685,2016-07-31
1742,2016-08,924.16,2364.75,0.0,3,2,5,5752.91,382.7,1.46,0.0,0.0,0.0,540.0,3587686,2016-08-31
1742,2016-09,1974.16,2368.3500000000004,0.0,3,2,5,6147.09,382.7,1.46,0.0,0.0,0.0,1590.0,3587687,2016-09-30
1742,2016-10,2094.16,2368.3,0.0,3,2,5,6421.23,382.7,1.46,0.0,0.0,0.0,1710.0,3587688,2016-10-31
1742,2016-11,2184.16,2369.1200000000003,0.0,3,2,5,6606.19,382.7,1.46,0.0,0.0,0.0,1800.0,3587689,2016-11-30
1742,2016-12,4982.16,3543.49,0.0,5,2,7,7547.52,382.7,1.46,0.0,0.0,0.0,4598.0,3587690,2016-12-31
1742,2017-01,3612.16,2365.44,0.0,10,2,12,3920.8,382.7,1.46,0.0,0.0,0.0,3228.0,3587691,2017-01-31
1742,2017-02,384.15999999999997,2364.84,0.0,2,2,4,5901.48,382.7,1.46,0.0,0.0,0.0,0.0,3587692,2017-02-28
1742,2017-03,4296.16,2367.26,0.0,5,2,7,5772.58,382.7,1.46,0.0,0.0,0.0,3912.0,3587693,2017-03-31
1742,2017-04,2186.16,2364.54,0.0,4,2,6,5400.96,382.7,1.46,0.0,0.0,0.0,1802.0,3587694,2017-04-30
1742,2017-05,2164.16,2365.4500000000003,0.0,3,2,5,4352.24,382.7,1.46,0.0,0.0,0.0,1780.0,3587695,2017-05-31
1742,2017-06,3096.16,3539.81,0.0,4,2,6,4795.9,382.7,1.46,0.0,0.0,0.0,2712.0,3587696,2017-06-30
1742,2017-07,2414.16,2367.79,0.0,3,2,5,4749.53,382.7,1.46,0.0,0.0,0.0,2030.0,3587697,2017-07-31
1742,2017-08,2814.16,2367.11,0.0,3,2,5,4302.47,382.7,1.46,0.0,0.0,0.0,2430.0,3587698,2017-08-31
1742,2017-09,2584.16,2365.28,0.0,3,2,5,4083.59,382.7,1.46,0.0,0.0,0.0,2200.0,3587699,2017-09-30
1742,2017-10,2862.16,2364.0600000000004,0.0,4,2,6,3585.49,382.7,1.46,0.0,0.0,0.0,2478.0,3587700,2017-10-31
1742,2017-11,2064.16,2362.3300000000004,0.0,3,2,5,3883.66,382.7,1.46,0.0,0.0,0.0,1680.0,3587701,2017-11-30
1742,2017-12,3414.16,3537.4199999999996,0.0,4,2,6,4006.93,382.7,1.46,0.0,0.0,0.0,3030.0,3587702,2017-12-31
1742,2018-01,4428.16,2361.6600000000003,0.0,12,2,14,1940.42,382.7,1.46,0.0,0.0,0.0,4044.0,3587703,2018-01-31
1742,2018-02,1504.16,2355.6800000000003,0.0,3,2,5,2791.95,382.7,1.46,0.0,0.0,0.0,1120.0,3587704,2018-02-28
1742,2018-03,2634.16,2359.4100000000003,0.0,3,2,5,2517.19,382.7,1.46,0.0,0.0,0.0,2250.0,3587705,2018-03-31
1742,2018-04,2064.16,2357.59,0.0,3,2,5,2810.63,382.7,1.46,0.0,0.0,0.0,1680.0,3587706,2018-04-30
1742,2018-05,2966.16,2357.0800000000004,0.0,4,2,6,2201.55,382.7,1.46,0.0,0.0,0.0,2582.0,3587707,2018-05-31
1742,2018-06,3460.16,3531.1,0.0,5,2,7,2272.48,382.7,1.46,0.0,0.0,0.0,3076.0,3587708,2018-06-30
1742,2018-07,1974.16,2357.19,0.0,3,2,5,2655.52,382.7,1.46,0.0,0.0,0.0,1590.0,3587709,2018-07-31
1742,2018-08,2424.16,2357.09,0.0,3,2,5,2588.45,382.7,1.46,0.0,0.0,0.0,2040.0,3587710,2018-08-31
1742,2018-09,2658.16,2356.17,0.0,4,2,6,2286.46,382.7,1.46,0.0,0.0,0.0,2274.0,3587711,2018-09-30
1742,2018-10,2224.16,2356.3500000000004,0.0,3,2,5,2418.65,382.7,1.46,0.0,0.0,0.0,1840.0,3587712,2018-10-31
1742,2018-11,2284.16,2356.6600000000003,0.0,3,2,5,2491.15,382.7,1.46,0.0,0.0,0.0,1900.0,3587713,2018-11-30
1742,2018-12,2970.7,3529.5699999999997,0.0,4,2,6,3048.56,382.7,0.0,0.0,0.0,0.0,2588.0,3587714,2018-12-31
1743,2013-06,0.0,507.27,0.0,0,3,3,507.26,0.0,0.0,0.0,0.0,0.0,0.0,3587715,2013-06-30
1743,2013-07,0.0,428.11,0.0,0,2,2,935.37,0.0,0.0,0.0,0.0,0.0,0.0,3587716,2013-07-31
1743,2013-08,0.0,428.11,0.0,0,2,2,1363.48,0.0,0.0,0.0,0.0,0.0,0.0,3587717,2013-08-31
1743,2013-09,0.0,428.11,0.0,0,2,2,1791.59,0.0,0.0,0.0,0.0,0.0,0.0,3587718,2013-09-30
1743,2013-10,297.46,430.2,0.0,2,2,4,1925.79,0.0,1.46,0.0,0.0,0.0,296.0,3587719,2013-10-31
1743,2013-11,229.36,434.51,0.0,2,2,4,2130.94,227.9,1.46,0.0,0.0,0.0,0.0,3587720,2013-11-30
1743,2013-12,349.36,434.98,0.0,3,2,5,2216.56,227.9,1.46,0.0,0.0,0.0,120.0,3587721,2013-12-31
1743,2014-01,419.36,435.68,0.0,3,2,5,2232.89,227.9,1.46,0.0,0.0,0.0,190.0,3587722,2014-01-31
1743,2014-02,477.36,435.04,0.0,3,2,5,2190.56,227.9,1.46,0.0,0.0,0.0,248.0,3587723,2014-02-28
1743,2014-03,229.36,435.63,0.0,2,2,4,2396.83,227.9,1.46,0.0,0.0,0.0,0.0,3587724,2014-03-31
1743,2014-04,349.36,436.47,0.0,3,2,5,2603.94,227.9,1.46,0.0,0.0,0.0,120.0,3587725,2014-04-30
1743,2014-05,461.36,436.29,0.0,3,2,5,2458.88,227.9,1.46,0.0,0.0,0.0,232.0,3587726,2014-05-31
1743,2014-06,557.36,435.83,0.0,3,2,5,2337.35,227.9,1.46,0.0,0.0,0.0,328.0,3587727,2014-06-30
1743,2014-07,229.36,436.23,0.0,2,2,4,2544.22,227.9,1.46,0.0,0.0,0.0,0.0,3587728,2014-07-31
1743,2014-08,285.36,436.91,0.0,3,2,5,2695.77,227.9,1.46,0.0,0.0,0.0,56.0,3587729,2014-08-31
1743,2014-09,279.36,437.69,0.0,3,2,5,2854.1,227.9,1.46,0.0,0.0,0.0,50.0,3587730,2014-09-30
1743,2014-10,279.36,438.35,0.0,3,2,5,3013.08,227.9,1.46,0.0,0.0,0.0,50.0,3587731,2014-10-31
1743,2014-11,469.36,438.86,0.0,3,2,5,2982.59,227.9,1.46,0.0,0.0,0.0,240.0,3587732,2014-11-30
1743,2014-12,484.36,438.53,0.0,4,2,6,2936.76,227.9,1.46,0.0,0.0,0.0,255.0,3587733,2014-12-31
1743,2015-01,575.36,438.11,0.0,4,2,6,2799.51,227.9,1.46,0.0,0.0,0.0,346.0,3587734,2015-01-31
1743,2015-02,301.36,437.96,0.0,3,2,5,2936.11,227.9,1.46,0.0,0.0,0.0,72.0,3587735,2015-02-28
1743,2015-03,565.36,438.42,0.0,4,2,6,2809.17,227.9,1.46,0.0,0.0,0.0,336.0,3587736,2015-03-31
1743,2015-04,627.36,437.28,0.0,5,2,7,2619.08,227.9,1.46,0.0,0.0,0.0,398.0,3587737,2015-04-30
1743,2015-05,399.36,437.22,0.0,3,2,5,2656.95,227.9,1.46,0.0,0.0,0.0,170.0,3587738,2015-05-31
1743,2015-06,525.36,437.32,0.0,3,2,5,2568.91,227.9,1.46,0.0,0.0,0.0,296.0,3587739,2015-06-30
1743,2015-07,437.36,437.0,0.0,3,2,5,2568.55,227.9,1.46,0.0,0.0,0.0,208.0,3587740,2015-07-31
1743,2015-08,229.36,437.16,0.0,2,2,4,2776.35,227.9,1.46,0.0,0.0,0.0,0.0,3587741,2015-08-31
1743,2015-09,479.36,437.7,0.0,3,2,5,2734.69,227.9,1.46,0.0,0.0,0.0,250.0,3587742,2015-09-30
1743,2015-10,229.36,437.85,0.0,2,2,4,2943.18,227.9,1.46,0.0,0.0,0.0,0.0,3587743,2015-10-31
1743,2015-11,279.36,438.63,0.0,3,2,5,3102.45,227.9,1.46,0.0,0.0,0.0,50.0,3587744,2015-11-30
1743,2015-12,449.36,438.98,0.0,4,2,6,3092.06,227.9,1.46,0.0,0.0,0.0,220.0,3587745,2015-12-31
1743,2016-01,549.36,438.81,0.0,3,2,5,2981.51,227.9,1.46,0.0,0.0,0.0,320.0,3587746,2016-01-31
1743,2016-02,229.36,438.83,0.0,2,2,4,3190.98,227.9,1.46,0.0,0.0,0.0,0.0,3587747,2016-02-29
1743,2016-03,317.36,439.41,0.0,3,2,5,3313.04,227.9,1.46,0.0,0.0,0.0,88.0,3587748,2016-03-31
1743,2016-04,249.36,440.18,0.0,3,2,5,3503.86,227.9,1.46,0.0,0.0,0.0,20.0,3587749,2016-04-30
1743,2016-05,453.36,440.54,0.0,3,2,5,3491.04,227.9,1.46,0.0,0.0,0.0,224.0,3587750,2016-05-31
1743,2016-06,309.36,440.7,0.0,3,2,5,3622.38,227.9,1.46,0.0,0.0,0.0,80.0,3587751,2016-06-30
1743,2016-07,769.36,440.48,0.0,3,2,5,3293.5,227.9,1.46,0.0,0.0,0.0,540.0,3587752,2016-07-31
1743,2016-08,655.36,439.16,0.0,4,2,6,3077.3,227.9,1.46,0.0,0.0,0.0,426.0,3587753,2016-08-31
1743,2016-09,529.36,438.58,0.0,3,2,5,2986.52,227.9,1.46,0.0,0.0,0.0,300.0,3587754,2016-09-30
1743,2016-10,549.36,438.14,0.0,3,2,5,2875.3,227.9,1.46,0.0,0.0,0.0,320.0,3587755,2016-10-31
1743,2016-11,439.36,437.88,0.0,3,2,5,2873.82,227.9,1.46,0.0,0.0,0.0,210.0,3587756,2016-11-30
1743,2016-12,339.36,438.23,0.0,3,2,5,2972.69,227.9,1.46,0.0,0.0,0.0,110.0,3587757,2016-12-31
1743,2017-01,349.36,438.57,0.0,3,2,5,3061.91,227.9,1.46,0.0,0.0,0.0,120.0,3587758,2017-01-31
1743,2017-02,229.36,439.08,0.0,2,2,4,3271.63,227.9,1.46,0.0,0.0,0.0,0.0,3587759,2017-02-28
1743,2017-03,229.36,439.98,0.0,2,2,4,3482.25,227.9,1.46,0.0,0.0,0.0,0.0,3587760,2017-03-31
1743,2017-04,229.36,440.84,0.0,2,2,4,3693.73,227.9,1.46,0.0,0.0,0.0,0.0,3587761,2017-04-30
1743,2017-05,373.36,441.47,0.0,3,2,5,3761.84,227.9,1.46,0.0,0.0,0.0,144.0,3587762,2017-05-31
1743,2017-06,693.36,440.76,0.0,4,2,6,3509.24,227.9,1.46,0.0,0.0,0.0,464.0,3587763,2017-06-30
1743,2017-07,229.36,440.94,0.0,2,2,4,3720.82,227.9,1.46,0.0,0.0,0.0,0.0,3587764,2017-07-31
1743,2017-08,229.36,441.81,0.0,2,2,4,3933.27,227.9,1.46,0.0,0.0,0.0,0.0,3587765,2017-08-31
1743,2017-09,229.36,442.68,0.0,2,2,4,4146.59,227.9,1.46,0.0,0.0,0.0,0.0,3587766,2017-09-30
1743,2017-10,413.36,442.99,0.0,3,2,5,4176.22,227.9,1.46,0.0,0.0,0.0,184.0,3587767,2017-10-31
1743,2017-11,729.36,442.22,0.0,3,2,5,3889.08,227.9,1.46,0.0,0.0,0.0,500.0,3587768,2017-11-30
1743,2017-12,504.36,441.66,0.0,4,2,6,3826.38,227.9,1.46,0.0,0.0,0.0,275.0,3587769,2017-12-31
1743,2018-01,549.36,441.24,0.0,3,2,5,3718.26,227.9,1.46,0.0,0.0,0.0,320.0,3587770,2018-01-31
1743,2018-02,229.36,441.71,0.0,2,2,4,3930.61,227.9,1.46,0.0,0.0,0.0,0.0,3587771,2018-02-28
1743,2018-03,461.36,442.03,0.0,4,2,6,3911.28,227.9,1.46,0.0,0.0,0.0,232.0,3587772,2018-03-31
1743,2018-04,229.36,442.52,0.0,2,2,4,4124.44,227.9,1.46,0.0,0.0,0.0,0.0,3587773,2018-04-30
1743,2018-05,229.36,443.41,0.0,2,2,4,4338.49,227.9,1.46,0.0,0.0,0.0,0.0,3587774,2018-05-31
1743,2018-06,573.36,443.51,0.0,3,2,5,4208.64,227.9,1.46,0.0,0.0,0.0,344.0,3587775,2018-06-30
1743,2018-07,229.36,443.73,0.0,2,2,4,4423.01,227.9,1.46,0.0,0.0,0.0,0.0,3587776,2018-07-31
1743,2018-08,229.36,444.62,0.0,2,2,4,4638.27,227.9,1.46,0.0,0.0,0.0,0.0,3587777,2018-08-31
1743,2018-09,349.36,445.45,0.0,4,2,6,4782.36,227.9,1.46,0.0,0.0,0.0,120.0,3587778,2018-09-30
1743,2018-10,325.36,445.85,0.0,3,2,5,4854.85,227.9,1.46,0.0,0.0,0.0,96.0,3587779,2018-10-31
1743,2018-11,229.36,446.37,0.0,2,2,4,5071.86,227.9,1.46,0.0,0.0,0.0,0.0,3587780,2018-11-30
1743,2018-12,595.9,446.77,0.0,3,2,5,4921.27,227.9,0.0,0.0,0.0,0.0,368.0,3587781,2018-12-31
1744,2016-02,0.0,626.6899999999999,0.0,0,3,3,626.69,0.0,0.0,0.0,0.0,0.0,0.0,3587782,2016-02-29
1744,2016-03,0.0,567.4,0.0,0,2,2,1194.09,0.0,0.0,0.0,0.0,0.0,0.0,3587783,2016-03-31
1744,2016-04,0.0,567.4,0.0,0,2,2,1761.49,0.0,0.0,0.0,0.0,0.0,0.0,3587784,2016-04-30
1744,2016-05,0.0,567.4,0.0,0,2,2,2328.89,0.0,0.0,0.0,0.0,0.0,0.0,3587785,2016-05-31
1744,2016-06,1571.46,572.2299999999999,0.0,4,2,6,1331.12,0.0,1.46,0.0,0.0,0.0,1570.0,3587786,2016-06-30
1744,2016-07,333.15999999999997,571.06,0.0,2,2,4,1569.02,331.7,1.46,0.0,0.0,0.0,0.0,3587787,2016-07-31
1744,2016-08,333.15999999999997,572.05,0.0,2,2,4,1807.91,331.7,1.46,0.0,0.0,0.0,0.0,3587788,2016-08-31
1744,2016-09,445.15999999999997,572.9499999999999,0.0,3,2,5,1935.7,331.7,1.46,0.0,0.0,0.0,112.0,3587789,2016-09-30
1744,2016-10,333.15999999999997,573.5799999999999,0.0,2,2,4,2176.12,331.7,1.46,0.0,0.0,0.0,0.0,3587790,2016-10-31
1744,2016-11,725.16,574.14,0.0,3,2,5,2025.09,331.7,1.46,0.0,0.0,0.0,392.0,3587791,2016-11-30
1744,2016-12,378.15999999999997,573.88,0.0,3,2,5,2220.82,331.7,1.46,0.0,0.0,0.0,45.0,3587792,2016-12-31
1744,2017-01,1433.16,571.05,0.0,9,2,11,1358.7,331.7,1.46,0.0,0.0,0.0,1100.0,3587793,2017-01-31
1744,2017-02,333.15999999999997,571.14,0.0,2,2,4,1596.69,331.7,1.46,0.0,0.0,0.0,0.0,3587794,2017-02-28
1744,2017-03,333.15999999999997,572.16,0.0,2,2,4,1835.69,331.7,1.46,0.0,0.0,0.0,0.0,3587795,2017-03-31
1744,2017-04,333.15999999999997,573.15,0.0,2,2,4,2075.68,331.7,1.46,0.0,0.0,0.0,0.0,3587796,2017-04-30
1744,2017-05,445.15999999999997,573.99,0.0,3,2,5,2204.51,331.7,1.46,0.0,0.0,0.0,112.0,3587797,2017-05-31
1744,2017-06,573.16,573.79,0.0,3,2,5,2205.14,331.7,1.46,0.0,0.0,0.0,240.0,3587798,2017-06-30
1744,2017-07,333.15999999999997,574.6899999999999,0.0,2,2,4,2446.67,331.7,1.46,0.0,0.0,0.0,0.0,3587799,2017-07-31
1744,2017-08,717.16,574.43,0.0,4,2,6,2391.94,331.7,1.46,0.0,0.0,0.0,384.0,3587800,2017-08-31
1744,2017-09,333.15999999999997,575.0899999999999,0.0,2,2,4,2545.87,331.7,1.46,0.0,0.0,0.0,0.0,3587801,2017-09-30
1744,2017-10,333.15999999999997,576.0999999999999,0.0,2,2,4,2788.81,331.7,1.46,0.0,0.0,0.0,0.0,3587802,2017-10-31
1744,2017-11,333.15999999999997,577.1099999999999,0.0,2,2,4,3032.76,331.7,1.46,0.0,0.0,0.0,0.0,3587803,2017-11-30
1744,2017-12,687.16,577.18,0.0,5,2,7,2922.78,331.7,1.46,0.0,0.0,0.0,354.0,3587804,2017-12-31
1744,2018-01,1758.16,574.9399999999999,0.0,10,2,12,1739.55,331.7,1.46,0.0,0.0,0.0,1425.0,3587805,2018-01-31
1744,2018-02,333.15999999999997,572.6999999999999,0.0,2,2,4,1979.1,331.7,1.46,0.0,0.0,0.0,0.0,3587806,2018-02-28
1744,2018-03,477.15999999999997,573.53,0.0,3,2,5,2075.47,331.7,1.46,0.0,0.0,0.0,144.0,3587807,2018-03-31
1744,2018-04,333.15999999999997,574.12,0.0,2,2,4,2316.43,331.7,1.46,0.0,0.0,0.0,0.0,3587808,2018-04-30
1744,2018-05,333.15999999999997,575.13,0.0,2,2,4,2558.39,331.7,1.46,0.0,0.0,0.0,0.0,3587809,2018-05-31
1744,2018-06,1363.16,573.9799999999999,0.0,3,2,5,1769.21,331.7,1.46,0.0,0.0,0.0,1030.0,3587810,2018-06-30
1744,2018-07,333.15999999999997,572.8399999999999,0.0,2,2,4,2008.88,331.7,1.46,0.0,0.0,0.0,0.0,3587811,2018-07-31
1744,2018-08,645.16,572.99,0.0,3,2,5,1936.72,331.7,1.46,0.0,0.0,0.0,312.0,3587812,2018-08-31
1744,2018-09,333.15999999999997,573.52,0.0,2,2,4,2177.07,331.7,1.46,0.0,0.0,0.0,0.0,3587813,2018-09-30
1744,2018-10,333.15999999999997,574.53,0.0,2,2,4,2418.44,331.7,1.46,0.0,0.0,0.0,0.0,3587814,2018-10-31
1744,2018-11,413.15999999999997,575.3399999999999,0.0,3,2,5,2580.62,331.7,1.46,0.0,0.0,0.0,80.0,3587815,2018-11-30
1744,2018-12,737.7,575.0,0.0,3,2,5,2416.46,331.7,0.0,0.0,0.0,0.0,406.0,3587816,2018-12-31
1745,2016-10,0.0,50.0,0.0,0,1,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,509827,2016-10-19
1745,2016-11,0.0,1500.0,0.0,0,1,1,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,509958,2016-11-18
1745,2016-12,0.0,680.0,0.0,0,1,1,2230.0,0.0,0.0,0.0,0.0,0.0,0.0,509959,2016-12-18
1745,2017-01,850.0,2589.5899999999997,0.0,1,2,3,3969.59,0.0,0.0,0.0,0.0,0.0,850.0,3447196,2017-01-31
1745,2017-02,420.0,16.51,0.0,1,1,2,3566.09,0.0,0.0,0.0,0.0,0.0,420.0,3447197,2017-02-28
1745,2017-03,450.0,16.51,0.0,1,1,2,3132.6,0.0,0.0,0.0,0.0,0.0,450.0,3447198,2017-03-31
1745,2017-04,1340.0,2050.3399999999997,0.0,1,2,3,3842.94,0.0,0.0,0.0,0.0,0.0,1340.0,3447199,2017-04-30
1745,2017-05,750.0,916.77,0.0,1,2,3,3108.91,0.0,0.0,0.0,0.0,0.0,750.0,3447200,2017-05-31
1745,2017-06,8831.46,10083.85,0.0,4,4,8,5263.56,0.0,1.46,0.0,0.0,0.0,8830.0,3447201,2017-06-30
1745,2017-07,2251.46,3676.28,0.0,2,3,5,6688.38,0.0,1.46,0.0,0.0,0.0,2250.0,3447202,2017-07-31
1745,2017-08,2121.46,5231.74,0.0,2,3,5,9798.66,0.0,1.46,0.0,0.0,0.0,2120.0,3447203,2017-08-31
1745,2017-09,2971.46,40.43,0.0,2,1,3,6867.63,0.0,1.46,0.0,0.0,0.0,2970.0,3447204,2017-09-30
1745,2017-10,2581.46,3558.2000000000003,0.0,3,2,5,7844.37,0.0,1.46,0.0,0.0,0.0,2580.0,3447205,2017-10-31
1745,2017-11,4941.46,5839.89,0.0,3,3,6,8742.81,0.0,1.46,0.0,0.0,0.0,4940.0,3447206,2017-11-30
1745,2017-12,8611.46,4506.61,0.0,6,2,8,4637.95,0.0,1.46,0.0,0.0,0.0,8610.0,3447207,2017-12-31
1745,2018-01,6631.46,6968.25,2175.1,10,4,15,2799.64,0.0,1.46,0.0,0.0,0.0,6630.0,3447208,2018-01-31
1745,2018-02,1261.46,4804.2,0.0,2,4,6,3268.38,0.0,1.46,0.0,0.0,0.0,1260.0,3447209,2018-02-28
1745,2018-03,1191.46,2764.17,0.0,2,2,4,7915.09,0.0,1.46,0.0,0.0,0.0,1190.0,3447210,2018-03-31
1745,2018-04,6541.46,3547.31,0.0,3,2,5,4920.94,0.0,1.46,0.0,0.0,0.0,6540.0,3447211,2018-04-30
1745,2018-05,9291.46,10175.38,0.0,3,4,7,9678.96,0.0,1.46,0.0,0.0,0.0,9290.0,3447212,2018-05-31
1745,2018-06,6241.5,11418.66,0.0,5,4,9,10982.02,0.0,1.46,0.0,0.0,0.04,6240.0,3447214,2018-06-30
1745,2018-07,3791.46,2464.04,0.0,2,2,4,9654.6,0.0,1.46,0.0,0.0,0.0,3790.0,3447215,2018-07-31
1745,2018-08,2801.46,2717.12,0.0,2,3,5,9570.26,0.0,1.46,0.0,0.0,0.0,2800.0,3447216,2018-08-31
1745,2018-09,9441.46,4828.589999999999,0.0,3,2,5,4957.39,0.0,1.46,0.0,0.0,0.0,9440.0,3447217,2018-09-30
1745,2018-10,2411.46,2327.36,0.0,3,2,5,4873.29,0.0,1.46,0.0,0.0,0.0,2410.0,3447218,2018-10-31
1745,2018-11,2061.46,6913.71,313.9,2,3,6,9411.64,0.0,1.46,0.0,0.0,0.0,2060.0,3447219,2018-11-30
1745,2018-12,3220.0,38.17,0.0,2,1,3,6228.35,0.0,0.0,0.0,0.0,0.0,3220.0,3447220,2018-12-31
1746,2017-03,0.0,110.0,0.0,0,1,1,110.0,0.0,0.0,0.0,0.0,0.0,0.0,510015,2017-03-11
1746,2017-04,80.0,1921.5800000000002,0.0,1,2,3,1951.58,0.0,0.0,0.0,0.0,0.0,80.0,3443559,2017-04-30
1746,2017-05,830.0,1927.24,0.0,1,2,3,3048.81,0.0,0.0,0.0,0.0,0.0,830.0,3443560,2017-05-31
1746,2017-06,1640.0,2890.26,0.0,1,2,3,4299.07,0.0,0.0,0.0,0.0,0.0,1640.0,3443561,2017-06-30
1746,2017-07,1780.0,1934.21,0.0,1,2,3,4453.28,0.0,0.0,0.0,0.0,0.0,1780.0,3443562,2017-07-31
1746,2017-08,1901.46,1935.0800000000002,0.0,3,2,5,4488.37,0.0,1.46,0.0,0.0,0.0,1900.0,3443563,2017-08-31
1746,2017-09,1371.46,1936.42,0.0,2,2,4,5053.32,0.0,1.46,0.0,0.0,0.0,1370.0,3443564,2017-09-30
1746,2017-10,1551.46,1938.18,0.0,2,2,4,5440.04,0.0,1.46,0.0,0.0,0.0,1550.0,3443565,2017-10-31
